State,Average_avg-Temp,Average-Min Temp,Average-max-temp,avg-precipitation,avg-windSpeed,pH,Clay,Sand,Silt,Crop Yield,Hectare
Kwara,25.93580214,20.71605722,31.16348437,99.16666667,1.75002604,6,19.83333333,59.16666667,18.83333333,0.679907788,0.636513539
Osun,25.9368904,21.72474468,30.14185953,121.1875,1.437489592,5.433333333,24.5,54.66666667,15.83333333,0.569754096,0.435565409
Osun,25.93733331,21.20336982,30.67678646,107.5,1.499260431,6.033333333,22.5,57.5,15.66666667,0.569754096,0.435565409
Ondo,25.93778122,21.6099271,30.25810909,130.1666667,1.40294271,5.483333333,26,49,18.83333333,1.332915091,0.830068966
Osun,25.93802095,21.13636979,30.73859362,105.7916667,1.508739596,5.766666667,26.66666667,53.83333333,16.66666667,0.569754096,0.435565409
Anambra,25.94018217,21.65276567,30.24345819,158.9375,1.454578114,5.45,23.83333333,60.5,13.5,0.433101138,0.282524924
Crossriver,25.94586472,21.51408343,30.36791675,163.6875,1.457265618,5.3,23.33333333,51.83333333,14.83333333,5.487014333,0.567674981
Osun,25.94639564,21.6608853,30.23831224,116.125,1.451411463,5.55,25,53.5,17.5,0.569754096,0.435565409
Oyo,25.94649462,20.72984378,31.08076565,96.79166667,1.608098951,5.916666667,24,54.33333333,17.83333333,1.977246585,1.55675982
Ondo,25.94965625,21.59113538,30.30369266,127.4583333,1.427796878,6,21.66666667,66.33333333,14.5,1.332915091,0.830068966
Edo,25.94982795,21.55205214,30.35799492,174.25,1.532843754,5.2,22,63.66666667,11.83333333,0.650346075,0.430650044
Enugu,25.95198445,21.60350526,30.29819783,159.7291667,1.482874995,5.616666667,22.5,69,10.66666667,0.709388681,0.545488917
Osun,25.95266652,21.62442692,30.28504145,114.8541667,1.461536467,5.633333333,25.83333333,53.66666667,15.33333333,0.569754096,0.435565409
Ondo,25.95382289,21.59530207,30.30994272,127.6875,1.421546879,5.916666667,21.5,65.33333333,12.5,1.332915091,0.830068966
Anambra,25.95476544,21.67093229,30.24537488,159.2083334,1.449744781,5.416666667,21.33333333,58.66666667,13.66666667,0.433101138,0.282524924
Ondo,25.95584897,21.69018746,30.21958355,132.1875,1.386307289,5.75,21,56,16.16666667,1.332915091,0.830068966
Edo,25.95927596,21.53139051,30.38718728,108.8333333,1.595828116,5.5,22.33333333,53.66666667,18,0.650346075,0.430650044
Oyo,25.96016137,21.41881244,30.4072657,105.9791667,1.444374996,5.866666667,25.5,55,15.83333333,1.977246585,1.55675982
Osun,25.96360421,21.21405741,30.7149063,107.2916667,1.493989589,6.116666667,22.16666667,60.16666667,14.83333333,0.569754096,0.435565409
Oyo,25.9712551,20.43070829,31.5126822,93.41666667,1.731442702,6.033333333,18.83333333,56.66666667,18.16666667,1.977246585,1.55675982
Enugu,25.97347407,21.47731253,30.46660928,125.2291667,1.524083346,5.516666667,24.16666667,51.33333333,12.33333333,0.709388681,0.545488917
Anambra,25.97351547,21.67776569,30.2809583,158.75,1.44416145,5.35,23,58.16666667,14.5,0.433101138,0.282524924
Osun,25.97429184,21.19284904,30.7568698,107.5625,1.524822931,5.616666667,25.16666667,56.16666667,15,0.569754096,0.435565409
Kwara,25.97455184,20.48157795,31.47779679,96.89583334,1.713526035,5.933333333,14.66666667,60.33333333,19,0.679907788,0.636513539
Ogun,25.97542703,21.44393742,30.51085425,113.8125,1.474828129,6.016666667,25,61.33333333,12,0.63620519,0.588223796
Oyo,25.97627068,20.65184387,31.30651037,100.6041667,1.623859361,6.016666667,17.33333333,61.83333333,17.66666667,1.977246585,1.55675982
Delta,25.97696865,21.39095326,30.56788035,169.3541667,1.49790104,5.683333333,21.66666667,62.33333333,10.16666667,1.219512482,0.672312786
Anambra,25.97768216,21.67776569,30.2809583,158.75,1.439994782,5.366666667,22.5,61.66666667,11.83333333,0.433101138,0.282524924
Imo,25.98047928,21.6674583,30.29876554,168.0625,1.429020832,5.566666667,23,60.16666667,13,1.408387875,0.669090712
Delta,25.98076038,21.39493239,30.56858866,166.5,1.494005204,5.6,24.33333333,68.83333333,8,1.219512482,0.672312786
Oyo,25.98902591,21.56357821,30.41718741,106.75,1.446963539,5.766666667,24,53.5,16,1.977246585,1.55675982
Edo,25.99164582,21.50470837,30.47728634,137.7083333,1.468005208,5.8,23.83333333,59.33333333,14,0.650346075,0.430650044
Edo,25.99190088,21.55163527,30.42288013,162.8541667,1.512651049,5.866666667,23.33333333,64.66666667,12.5,0.650346075,0.430650044
Edo,25.99195274,21.74055203,30.25600505,162.4583333,1.519395836,5.25,22.66666667,63.16666667,12,0.650346075,0.430650044
Edo,25.99195274,21.74055203,30.25600505,162.4583333,1.519395836,5.25,22.66666667,63.16666667,12,0.650346075,0.430650044
Osun,25.99385417,21.17178663,30.81334373,105.2916667,1.509239597,6.116666667,26.83333333,62,13,0.569754096,0.435565409
Taraba,25.9984479,20.56482816,31.43728125,125.3333334,1.636718753,5.666666667,30.16666667,44.16666667,23.5,2.389935279,2.622656076
Imo,26.00227602,21.72817183,30.26735421,177.9791667,1.376895833,5.25,23,60.5,11,1.408387875,0.669090712
Osun,26.00306237,21.50718224,30.49070843,112.625,1.465239587,5.8,24,56,14.16666667,0.569754096,0.435565409
Edo,26.00325505,21.63342718,30.37523437,166.4791667,1.519359375,5.2,24.5,55.5,14.33333333,0.650346075,0.430650044
Imo,26.00756268,21.68412503,30.32584894,168.3333333,1.418604166,5.466666667,21.83333333,61.83333333,12.83333333,1.408387875,0.669090712
Oyo,26.00882824,20.31158308,31.40501583,94.64583334,1.662984376,5.9,20,55.16666667,22.33333333,1.977246585,1.55675982
Osun,26.01170834,21.31584907,30.7082396,106.7083334,1.479718765,5.8,23.5,55.5,16.66666667,0.569754096,0.435565409
Taraba,26.01225519,19.59986971,32.42804666,99.97916668,1.938989567,6.083333333,19.5,63,18.5,2.389935279,2.622656076
Imo,26.01269269,21.74067184,30.28610424,177.8541667,1.378979169,5.233333333,25.66666667,54.66666667,12.5,1.408387875,0.669090712
Osun,26.01420844,21.31084911,30.71257294,107.1875,1.476468762,6.1,21.83333333,60.33333333,13.83333333,0.569754096,0.435565409
Osun,26.01420844,21.33376567,30.69590617,107.2916667,1.476468762,5.933333333,20.5,61.5,14.5,0.569754096,0.435565409
Osun,26.01837512,21.33584897,30.71465624,107.3333334,1.476468762,5.8,23.5,59,14.5,0.569754096,0.435565409
Kwara,26.02410404,20.60631263,31.44339589,96.375,1.810682274,6.116666667,14.16666667,60.16666667,19.16666667,0.679907788,0.636513539
Anambra,26.02559873,21.72984898,30.33720831,158.0833334,1.448328118,5.483333333,23.66666667,63,12,0.433101138,0.282524924
Anambra,26.02559873,21.72984898,30.33720831,158.0833334,1.448328118,5.516666667,23.5,58,12.66666667,0.433101138,0.282524924
Enugu,26.02907825,21.54427088,30.51888029,123.3333333,1.536812519,5.933333333,27.33333333,51.5,16.5,0.709388681,0.545488917
Delta,26.03098965,21.61192171,30.45495312,146.25,1.453114589,5.5,26.16666667,64.83333333,11.16666667,1.219512482,0.672312786
Osun,26.03162511,21.21843251,30.84445334,107.6875,1.520156257,5.916666667,21.66666667,56.33333333,15.66666667,0.569754096,0.435565409
Enugu,26.03275009,21.44527603,30.62355721,145.0833333,1.55069271,5.833333333,26.5,61.5,9.666666667,0.709388681,0.545488917
Osun,26.03466149,21.45892704,30.62194804,108.5833334,1.45734376,5.8,23.5,59.83333333,13,0.569754096,0.435565409
Anambra,26.03481253,21.70612498,30.35751546,165.6666667,1.432645837,5.483333333,21.66666667,59.33333333,12.5,0.433101138,0.282524924
Osun,26.0353125,21.53501554,30.53445832,112.6875,1.480572924,6.183333333,22.83333333,61,11.83333333,0.569754096,0.435565409
Oyo,26.03559903,20.23938541,31.37817741,93.75,1.766609366,5.8,18.5,56.5,21.5,1.977246585,1.55675982
Osun,26.03739584,21.53501554,30.53654162,112.9583333,1.505572925,5.9,25.16666667,54.33333333,15,0.569754096,0.435565409
Taraba,26.03869271,19.55645313,32.53004682,98.4375,1.980114565,6.116666667,20.16666667,60.83333333,17.5,2.389935279,2.622656076
Crossriver,26.03902098,22.0655001,30.01002606,210.25,1.483848977,5.016666667,29.66666667,60.33333333,9,5.487014333,0.567674981
Imo,26.0401874,21.78360927,30.29216667,180.9791667,1.409786458,5.016666667,23.5,62.66666667,9,1.408387875,0.669090712
Osun,26.04989585,21.55376558,30.54695833,112.5625,1.474322928,6.2,23.16666667,60.66666667,14.5,0.569754096,0.435565409
Imo,26.05060407,21.79402598,30.30258334,180.9583334,1.40561979,5.116666667,23.5,64,7.333333333,1.408387875,0.669090712
Imo,26.05102094,21.76204157,30.34616657,181.4791667,1.376208328,5.233333333,25.16666667,54.5,11.83333333,1.408387875,0.669090712
Osun,26.05266154,21.47167707,30.62844773,108.8333333,1.45659376,5.8,25.33333333,55.33333333,14.5,0.569754096,0.435565409
Osun,26.05266154,21.47167707,30.62844773,108.8333333,1.45659376,5.75,25.33333333,54.33333333,15.16666667,0.569754096,0.435565409
Enugu,26.05425,21.47602602,30.62889063,145.7083333,1.541192716,5.8,23,58,11.83333333,0.709388681,0.545488917
Imo,26.05477075,21.80652595,30.30674998,180.3125,1.380619784,5.083333333,24,60.83333333,10.83333333,1.408387875,0.669090712
Osun,26.05745844,21.24918239,30.86920325,108,1.504656273,5.983333333,21.33333333,56.33333333,15,0.569754096,0.435565409
Delta,26.05891141,21.58399483,30.53126029,153.0833334,1.395984372,5.816666667,25,58,14.66666667,1.219512482,0.672312786
Delta,26.05891141,21.58399483,30.53126029,153.0833334,1.395984372,5.816666667,25,69.16666667,14.66666667,1.219512482,0.672312786
Edo,26.05902076,21.6125834,30.50334907,140.25,1.489526044,5.7,21.5,64.33333333,12.5,0.650346075,0.430650044
Oyo,26.05985928,20.65695838,31.03988536,103.6458334,1.638244795,5.866666667,17.83333333,66.16666667,16.5,1.977246585,1.55675982
Osun,26.0650208,21.57920313,30.550125,111.2083333,1.476843752,5.95,22,57.83333333,13.83333333,0.569754096,0.435565409
Delta,26.0684948,21.8962189,30.24560404,122.1458333,1.409098968,5.366666667,25.83333333,63.16666667,14.33333333,1.219512482,0.672312786
Edo,26.06856247,21.60256255,30.543974,135.5,1.483630203,5.883333333,25.16666667,66.33333333,12.5,0.650346075,0.430650044
Taraba,26.06883856,19.66003646,32.48696359,99.58333333,1.942572907,6.416666667,19.5,62,18.83333333,2.389935279,2.622656076
Imo,26.07443758,21.77395825,30.37741653,183,1.41420833,5.2,24.33333333,50.66666667,15.66666667,1.408387875,0.669090712
Imo,26.07443758,21.77395825,30.37741653,183,1.41420833,5.2,24.33333333,50.66666667,15.66666667,1.408387875,0.669090712
Imo,26.07602096,21.77662488,30.38158326,181.6041667,1.37204166,4.966666667,27.83333333,63,8.5,1.408387875,0.669090712
Enugu,26.07672918,21.55549475,30.60245296,128.4166667,1.585807299,5.433333333,25.16666667,55.5,16.33333333,0.709388681,0.545488917
Edo,26.07708323,21.57444286,30.57374978,165.6458334,1.523864587,5.666666667,21.83333333,63.16666667,10.33333333,0.650346075,0.430650044
Osun,26.08102095,21.33972391,30.82507809,107.6666667,1.492093759,5.666666667,22.33333333,53.66666667,14.83333333,0.569754096,0.435565409
Osun,26.08109395,21.91873451,30.24026056,119.8333334,1.419072924,5.9,24.66666667,53.66666667,17.5,0.569754096,0.435565409
Oyo,26.08172913,21.53422916,30.63068243,106.4166667,1.468208333,6.283333333,19.83333333,60.66666667,12.5,1.977246585,1.55675982
Oyo,26.08261462,20.98549469,31.39171882,101.5208333,1.614786446,6.016666667,21.16666667,60.66666667,16.5,1.977246585,1.55675982
Edo,26.08533331,21.82376043,30.34563013,139.1875,1.407041671,5.75,22.16666667,63.83333333,13.66666667,0.650346075,0.430650044
Oyo,26.08544274,21.65616151,30.51677076,107.25,1.425713539,6.083333333,20.33333333,60.83333333,14.16666667,1.977246585,1.55675982
Abia,26.08990634,21.92305724,30.25961983,182.9791667,1.463973947,5.5,24.83333333,66.16666667,8.666666667,0.466581451,0.413981705
Imo,26.09185414,21.81669271,30.36799988,182.0208334,1.420536461,4.916666667,24.83333333,66.33333333,7.333333333,1.408387875,0.669090712
Osun,26.0926042,21.68811452,30.49291666,114.1458333,1.487598953,5.983333333,22,57.5,15.33333333,0.569754096,0.435565409
Imo,26.09438006,21.87094768,30.32375499,186.3958333,1.424953128,5.133333333,25.33333333,64,9.333333333,1.408387875,0.669090712
Imo,26.09543761,21.7727081,30.41808315,181.9375,1.387541662,5.333333333,24.5,62.83333333,8.5,1.408387875,0.669090712
Oyo,26.09573937,21.49035947,30.56290106,102.6041667,1.429697918,5.7,24.16666667,56,17.66666667,1.977246585,1.55675982
Imo,26.09631233,21.76020841,30.42968226,169.6041667,1.412354161,5.283333333,25.33333333,68,9.5,1.408387875,0.669090712
Imo,26.0964634,21.866781,30.32375499,186.1041667,1.42078646,5.133333333,23.66666667,64.83333333,9.666666667,1.408387875,0.669090712
Anambra,26.09661456,21.73400513,30.46915611,157.8125,1.420749995,5.416666667,24,60.33333333,10.83333333,0.433101138,0.282524924
Enugu,26.09671875,21.76807284,30.43220325,150.1875,1.507307306,5.233333333,26.16666667,66.66666667,20.5,0.709388681,0.545488917
Enugu,26.09671875,21.76807284,30.43220325,150.1875,1.507307306,5.233333333,26.16666667,57.16666667,20.5,0.709388681,0.545488917
Abia,26.09976045,21.92255711,30.27516127,184.375,1.472557282,5.333333333,24.83333333,66.5,7.833333333,0.466581451,0.413981705
Crossriver,26.10188552,21.76581788,30.43594265,167.25,1.369145813,4.95,26.66666667,56.16666667,12.5,5.487014333,0.567674981
Abia,26.10323962,21.94349484,30.26645303,185.0833334,1.473109372,5.466666667,26.83333333,66.5,8.333333333,0.466581451,0.413981705
Imo,26.10412507,21.77629149,30.43622895,185.5625,1.42795833,5.033333333,23.5,60,10.66666667,1.408387875,0.669090712
Kwara,26.10805726,20.09549471,32.12409906,90.04166667,2.012473931,5.75,20.83333333,58.66666667,17.83333333,0.679907788,0.636513539
Edo,26.1092552,21.65334376,30.56348419,165.2916667,1.504442704,5.8,23.16666667,58.5,13.5,0.650346075,0.430650044
Imo,26.10977594,21.7880884,30.42052087,176.6875,1.375395827,5.433333333,21.83333333,64.33333333,7.333333333,1.408387875,0.669090712
Oyo,26.11075509,20.49932281,31.64853108,94.60416667,1.646791662,6.016666667,20.16666667,56,16.83333333,1.977246585,1.55675982
Edo,26.11190128,21.62640631,30.60033345,164.1875,1.461593745,5.85,30.83333333,63.83333333,9.833333333,0.650346075,0.430650044
Imo,26.11448435,21.91821877,30.31804673,185.6041667,1.41836978,5.266666667,23.5,63,10.16666667,1.408387875,0.669090712
Abia,26.11490619,21.93257805,30.29845301,184.9583334,1.473557281,5.533333333,24,66.83333333,8.666666667,0.466581451,0.413981705
Anambra,26.11556252,21.79204166,30.43934886,164.6458333,1.433395838,5.566666667,22.16666667,57.66666667,15.33333333,0.433101138,0.282524924
Imo,26.11581763,21.93521877,30.30554684,185.0416667,1.406453115,4.966666667,24,68,7.5,1.408387875,0.669090712
Abia,26.1158855,21.8212812,30.41224996,169.8333334,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Imo,26.11660405,21.84569267,30.38308319,181.5208334,1.414119795,5.15,23.5,65.66666667,8.833333333,1.408387875,0.669090712
Imo,26.11665102,21.91105207,30.32929679,185.2708333,1.444786452,5.05,21.5,68.33333333,7.5,1.408387875,0.669090712
Imo,26.11868739,21.84985932,30.38308319,181.3125,1.40995313,5.15,25.16666667,59.16666667,12.16666667,1.408387875,0.669090712
Imo,26.11873436,21.92563542,30.32304673,185.1666667,1.434369785,4.983333333,23.5,69.83333333,6.666666667,1.408387875,0.669090712
Edo,26.11974482,21.56922404,30.67517201,116.7708333,1.527546873,6.15,24.33333333,59.5,12,0.650346075,0.430650044
Osun,26.11993762,21.3215156,30.91389056,108.3541667,1.526322926,6,19.5,62.16666667,13.33333333,0.569754096,0.435565409
Enugu,26.12070314,21.54693242,30.68423935,131.2916667,1.51231773,5.733333333,26.33333333,47,10.16666667,0.709388681,0.545488917
Osun,26.12090631,22.1021926,30.14593236,124.7291667,1.430338544,5.133333333,26,53.83333333,17,0.569754096,0.435565409
Imo,26.12135931,21.81375508,30.42702087,176.7916667,1.387562499,5.1,26.33333333,60.66666667,9.333333333,1.408387875,0.669090712
Osun,26.12232793,21.35524476,30.89720293,103.4791667,1.528281254,6.266666667,21,64,11.83333333,0.569754096,0.435565409
Osun,26.12249466,21.35066136,30.89578641,103.1666667,1.49753126,6.266666667,18.16666667,58.16666667,14.5,0.569754096,0.435565409
Imo,26.12420845,21.79579155,30.44997891,185.125,1.43045833,4.983333333,25.83333333,59.33333333,12.5,1.408387875,0.669090712
Imo,26.12420845,21.79579155,30.44997891,185.125,1.43045833,4.983333333,25.83333333,59.33333333,12.5,1.408387875,0.669090712
Imo,26.12454164,21.82633837,30.42270816,183.4791667,1.430911462,5.116666667,24.66666667,67.33333333,7.333333333,1.408387875,0.669090712
Abia,26.12459386,21.93109878,30.31697385,182.2083334,1.476973953,5.483333333,24.5,64.5,8.166666667,0.466581451,0.413981705
Ogun,26.12485941,21.71950523,30.52713565,106.2708334,1.419114589,6.45,20.5,63.83333333,14.5,0.63620519,0.588223796
Osun,26.12549464,21.33516141,30.91178612,102.8125,1.530281253,6,17.83333333,56.66666667,16.33333333,0.569754096,0.435565409
Enugu,26.12936994,21.65437512,30.60421348,124.6041667,1.527416684,5.433333333,26.5,57.66666667,13.66666667,0.709388681,0.545488917
Abia,26.1294115,21.99248962,30.26603643,187.7916667,1.468390614,5.5,23.83333333,68.66666667,6.5,0.466581451,0.413981705
Anambra,26.13222917,21.80662497,30.44768226,164.1875,1.4250625,5.433333333,21.16666667,71.33333333,10.5,0.433101138,0.282524924
Imo,26.13238009,21.86186445,30.40067176,187.1875,1.441203127,5.05,22.66666667,65.16666667,8.833333333,1.408387875,0.669090712
Imo,26.13246346,21.91290613,30.35248427,187.8541667,1.438640627,5,26.83333333,68,8.5,1.408387875,0.669090712
Imo,26.13260937,21.78035935,30.48787506,177.6041667,1.407604171,5.516666667,23,63,9.333333333,1.408387875,0.669090712
Edo,26.13539593,22.01908863,30.24805232,176.0833334,1.666406242,5.183333333,19.16666667,51.66666667,19.16666667,0.650346075,0.430650044
Imo,26.13670846,21.8103749,30.46039554,185.0833333,1.424208328,5.133333333,19.66666667,68,8.166666667,1.408387875,0.669090712
Imo,26.13838021,21.86494772,30.40758832,186.7291667,1.439619795,4.883333333,26.33333333,66,6.5,1.408387875,0.669090712
Edo,26.13848424,21.73161463,30.54540618,172.7291667,1.553213547,5.216666667,21.83333333,64.16666667,11.66666667,0.650346075,0.430650044
Edo,26.13868749,22.07814594,30.20156248,189.1041667,1.88763541,5.066666667,22.83333333,58.83333333,12.33333333,0.650346075,0.430650044
Abia,26.13917717,21.94151549,30.33364054,182.1041667,1.474890617,5.416666667,23.16666667,64,8.166666667,0.466581451,0.413981705
Imo,26.13954179,21.79504148,30.46956229,185.8125,1.432124995,5.233333333,25.5,57.33333333,10.5,1.408387875,0.669090712
Taraba,26.14096352,19.8648907,32.42308855,99.60416666,1.937843738,6.333333333,19.16666667,63.16666667,17.5,2.389935279,2.622656076
Imo,26.14131761,21.91246871,30.38321325,185.2916667,1.434869786,5.133333333,24.5,61.83333333,11,1.408387875,0.669090712
Imo,26.14187507,21.80537486,30.48647893,185.9375,1.427791665,5.183333333,23.5,66.83333333,8.666666667,1.408387875,0.669090712
Imo,26.14213014,21.87219779,30.39983825,186.2083333,1.442203127,5,27.5,66.83333333,7.5,1.408387875,0.669090712
Anambra,26.14244779,21.77358846,30.51707268,157.3541667,1.418666664,5.2,24.5,64.66666667,11.16666667,0.433101138,0.282524924
Enugu,26.14275531,21.85585928,30.42409369,158.3541667,1.45897917,5.416666667,25.66666667,60.16666667,15.5,0.709388681,0.545488917
Imo,26.14285414,21.89794274,30.38816663,179.9166667,1.381703119,5.1,24.5,63.16666667,9.666666667,1.408387875,0.669090712
Imo,26.14290095,21.96438551,30.3388801,184.9583333,1.406453118,5.466666667,21,67.33333333,9.333333333,1.408387875,0.669090712
Imo,26.14352091,21.78164566,30.51081244,184.3541667,1.407354159,5.266666667,27.16666667,67,8.166666667,1.408387875,0.669090712
Anambra,26.14366655,21.80714572,30.48189052,164.1041667,1.398875003,5.566666667,25.33333333,64,11.16666667,0.433101138,0.282524924
Imo,26.14396354,21.95467695,30.33525511,186.4791667,1.428244787,5.35,24.66666667,67.33333333,7.666666667,1.408387875,0.669090712
Imo,26.14510934,21.78869267,30.50037503,177.75,1.415937506,5.45,24,64.66666667,8.5,1.408387875,0.669090712
Osun,26.14528644,21.65844806,30.62963542,108.5833333,1.44292709,6.066666667,23.5,60.66666667,12.66666667,0.569754096,0.435565409
Imo,26.14604688,21.95467695,30.34150505,186.3125,1.415744784,5.333333333,26.16666667,65.16666667,9.666666667,1.408387875,0.669090712
Imo,26.14719272,21.79494262,30.49829169,177.2708334,1.3909375,5.35,25.33333333,67.66666667,7.5,1.408387875,0.669090712
Abia,26.1475989,22.03971903,30.26136994,188.6458333,1.469192709,5.583333333,22.5,55.5,13.5,0.466581451,0.413981705
Oyo,26.14787499,21.20306774,31.33775004,96.75,1.511296881,6.083333333,17.33333333,60,14.33333333,1.977246585,1.55675982
Oyo,26.14861973,21.4629583,31.02652589,100.2083333,1.461942705,6.266666667,13,60.83333333,16,1.977246585,1.55675982
Kwara,26.15140621,20.44445312,31.86318235,91.89583333,1.718067708,6.166666667,17.33333333,64.16666667,16.66666667,0.679907788,0.636513539
Imo,26.15169271,21.80402597,30.50137496,178.6458334,1.404520837,5.233333333,25.66666667,57.83333333,11.33333333,1.408387875,0.669090712
Imo,26.15271362,21.90976564,30.39365633,176.25,1.362203114,5.233333333,23.66666667,55.5,10.83333333,1.408387875,0.669090712
Imo,26.15279174,21.85708845,30.45137473,184.125,1.435744795,5.016666667,24.33333333,62.66666667,11.5,1.408387875,0.669090712
Imo,26.15356771,21.81727612,30.49191662,173.75,1.403541674,5.233333333,27.66666667,66.66666667,8.833333333,1.408387875,0.669090712
Imo,26.15377605,21.80402601,30.49929162,178.3333334,1.392020834,5.116666667,26,63.5,8.5,1.408387875,0.669090712
Imo,26.1581043,21.79206228,30.51914581,184.2083333,1.419854162,5.45,28.83333333,65.33333333,8.5,1.408387875,0.669090712
Kwara,26.15821354,20.22848956,32.09506269,91.16666667,1.858406236,6.083333333,18.66666667,56.16666667,19.5,0.679907788,0.636513539
Enugu,26.15903111,21.65408854,30.66048427,132.0625,1.540463545,5.433333333,24.66666667,58.83333333,19.5,0.709388681,0.545488917
Abia,26.15948951,22.00807814,30.31228638,190.4166667,1.582213538,5.65,26.5,61.33333333,10.66666667,0.466581451,0.413981705
Imo,26.16110432,21.80331234,30.51189578,182.7708334,1.392854164,5.283333333,24.83333333,64.5,8.666666667,1.408387875,0.669090712
Imo,26.16110432,21.80331234,30.51189578,182.7708334,1.392854164,5.283333333,24.83333333,64.5,8.666666667,1.408387875,0.669090712
Imo,26.16210938,21.81652594,30.52012507,178.75,1.398270836,5.333333333,22.66666667,62.33333333,7,1.408387875,0.669090712
Imo,26.16393761,21.79689566,30.53297921,183.125,1.418604168,5.166666667,21.5,62.33333333,9.5,1.408387875,0.669090712
Oyo,26.16561965,21.25679688,31.07613532,101.3333334,1.535989588,6.116666667,19,64.16666667,13.16666667,1.977246585,1.55675982
Enugu,26.16565104,21.85319273,30.47261473,161.375,1.473729164,5.216666667,27.83333333,56.83333333,14.16666667,0.709388681,0.545488917
Imo,26.16812499,21.86192171,30.47037482,183.3125,1.425744799,5.033333333,24.5,63.66666667,9.833333333,1.408387875,0.669090712
Imo,26.16912485,21.92760932,30.41347925,180.1041667,1.400994795,5.066666667,26.83333333,62.16666667,11.83333333,1.408387875,0.669090712
Imo,26.1695468,21.99359373,30.36100519,185.6041667,1.400578116,5.25,23.16666667,69.5,8.5,1.408387875,0.669090712
Abia,26.17335947,21.99704683,30.35031259,183.1666667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Abia,26.17335947,21.99704683,30.35031259,183.1666667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Abia,26.17335947,21.99704683,30.35031259,183.1666667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Abia,26.17335947,21.99704683,30.35031259,183.1666667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Abia,26.17335947,21.99704683,30.35031259,183.1666667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Abia,26.17335947,21.99704683,30.35031259,183.1666667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Abia,26.17335947,21.99704683,30.35031259,183.1666667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Abia,26.17335947,21.99704683,30.35031259,183.1666667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Abia,26.17375525,22.01267191,30.32997926,184.4583333,1.500536464,5.433333333,26,64.33333333,11,0.466581451,0.413981705
Abia,26.17407286,22.01224486,30.34561968,187.9375,1.543192705,5.55,23,68,7.666666667,0.466581451,0.413981705
Imo,26.17631241,21.90106758,30.45231227,183.125,1.435598965,5.033333333,26.16666667,60.83333333,11.83333333,1.408387875,0.669090712
Imo,26.17689574,21.90598424,30.44264567,182.5416667,1.436765631,5.216666667,24.83333333,60,10.66666667,1.408387875,0.669090712
Imo,26.17729167,21.84287493,30.51356228,185.5208333,1.425708334,5,28,69.66666667,6.666666667,1.408387875,0.669090712
Anambra,26.17808334,21.83839576,30.52955719,163.6458333,1.383458334,5.35,25.83333333,64,10.66666667,0.433101138,0.282524924
Imo,26.17844276,21.81785925,30.5378751,177.6666667,1.411770838,5.516666667,25.33333333,61,8.5,1.408387875,0.669090712
Abia,26.17960942,22.01371352,30.33781254,184.2291667,1.495869796,5.5,22.33333333,65.83333333,9.333333333,0.466581451,0.413981705
Imo,26.1805261,21.8220259,30.54204182,177.4375,1.411770838,5.366666667,26.16666667,69.66666667,6.166666667,1.408387875,0.669090712
Imo,26.1805261,21.8220259,30.54204182,177.4375,1.411770838,5.35,27.5,68.16666667,7.833333333,1.408387875,0.669090712
Enugu,26.18181757,21.69208848,30.6721613,133.5208333,1.498848967,5.466666667,27,59.83333333,10.16666667,0.709388681,0.545488917
Imo,26.18312498,21.87092169,30.49329162,183.875,1.433828123,4.866666667,25,65.16666667,8,1.408387875,0.669090712
Imo,26.18312498,21.87092169,30.49329162,183.875,1.433828123,4.866666667,25,65.16666667,8,1.408387875,0.669090712
Imo,26.18415626,22.01539056,30.3527865,182.9583334,1.379229158,5.233333333,24.66666667,69.66666667,7,1.408387875,0.669090712
Imo,26.18427607,21.83877583,30.54137492,178.7708334,1.402854175,5.216666667,25.33333333,61.5,10,1.408387875,0.669090712
Ondo,26.18758341,21.93194795,30.44140084,137.8125,1.380958336,5.966666667,25.66666667,63.83333333,15,1.332915091,0.830068966
Abia,26.18774478,22.05707296,30.31395316,189.9791667,1.518187501,5.733333333,25.33333333,69.5,8,0.466581451,0.413981705
Enugu,26.18831253,21.61274481,30.75711962,129.8333334,1.558807306,5.666666667,26.5,53,19.5,0.709388681,0.545488917
Abia,26.19044256,22.0181301,30.3596042,188.1458333,1.468390614,5.5,23.83333333,68.66666667,6.5,0.466581451,0.413981705
Imo,26.19056241,21.89948428,30.49014581,182.7083334,1.431932293,5.116666667,24.33333333,60.83333333,9.5,1.408387875,0.669090712
Ondo,26.19153643,22.2490104,30.14383845,141.5,1.569802091,5.2,27,47.16666667,17.5,1.332915091,0.830068966
